Candidate ID,DOJ Extended,Duration to Accept Offer,Notice Period,Offered Band,Percentage Hike Expected,Percentage Hike Offered,Joining Bonus,Gender,Candidate Source,Relevant Experience,Line of Business,Date of Birth,Joining Location,Candidate Relocation Status,HR Status
10234,TRUE,21,59,C4,40,43,TRUE,Male,Direct,2,Sales,01-10-2017,Paris,TRUE,Not Joined
10235,TRUE,20,77,C0,30,46,TRUE,Female,Direct,4,IT,04-12-2020,New York,FALSE,Not Joined
10236,TRUE,18,46,C5,36,44,FALSE,Male,Employee Referral,4,Finance,23-02-2008,London,FALSE,Not Joined
10237,FALSE,1,84,C0,29,45,TRUE,Female,Employee Referral,16,Marketing,15-07-2017,San Francisco,FALSE,Joined
10238,FALSE,6,39,C2,17,32,TRUE,Male,Direct,16,Marketing,13-02-2010,Tokyo,FALSE,Not Joined
10239,TRUE,25,63,C1,12,37,TRUE,Male,Direct,18,HR,15-11-2014,Paris,TRUE,Not Joined
10240,TRUE,7,55,C1,37,26,FALSE,Female,Direct,16,Finance,14-07-2018,New York,TRUE,Joined
10241,TRUE,17,86,C5,23,20,FALSE,Female,Direct,19,HR,21-11-2020,Tokyo,FALSE,Not Joined
10242,TRUE,21,36,C5,33,32,FALSE,Female,Employee Referral,4,IT,23-12-2011,New York,FALSE,Not Joined
10243,TRUE,22,66,C4,49,36,FALSE,Female,Agency,9,Marketing,12-11-2012,London,TRUE,Not Joined
10244,TRUE,29,82,C3,19,41,TRUE,Female,Employee Referral,9,Finance,04-03-2020,New York,TRUE,Joined
10245,FALSE,10,80,C5,29,33,FALSE,Female,Direct,19,IT,13-04-2009,San Francisco,FALSE,Joined
10246,FALSE,2,34,C4,37,37,TRUE,Female,Employee Referral,2,Finance,08-09-2015,London,TRUE,Not Joined
10247,TRUE,22,55,C5,13,35,TRUE,Male,Direct,12,HR,08-04-2019,New York,TRUE,Not Joined
10248,FALSE,29,33,C1,35,20,FALSE,Female,Employee Referral,2,HR,28-10-2015,Tokyo,FALSE,Joined
10249,FALSE,26,24,C0,23,25,FALSE,Male,Employee Referral,10,Marketing,01-06-2007,London,FALSE,Not Joined
10250,FALSE,2,33,C2,38,42,TRUE,Female,Direct,18,Sales,05-08-2020,San Francisco,TRUE,Not Joined
10251,FALSE,23,41,C3,24,39,TRUE,Female,Employee Referral,19,Marketing,11-02-2012,London,FALSE,Not Joined
10252,TRUE,27,66,C6,10,31,TRUE,Male,Employee Referral,7,Sales,02-10-2013,San Francisco,FALSE,Not Joined
10253,TRUE,15,40,C1,21,46,FALSE,Female,Employee Referral,4,IT,26-06-2011,San Francisco,TRUE,Not Joined
10254,FALSE,19,87,C1,32,10,TRUE,Female,Agency,2,Marketing,20-04-2016,London,TRUE,Joined
10255,FALSE,24,79,C0,35,18,TRUE,Female,Direct,3,Sales,20-03-2008,San Francisco,FALSE,Joined
10256,FALSE,1,54,C4,28,13,TRUE,Female,Agency,1,Marketing,06-09-2014,Tokyo,FALSE,Joined
10257,TRUE,6,55,C1,13,32,TRUE,Male,Direct,17,Finance,02-04-2019,New York,TRUE,Joined
10258,FALSE,6,34,C5,19,42,TRUE,Female,Agency,8,IT,06-06-2010,London,TRUE,Joined
10259,FALSE,18,88,C3,23,40,TRUE,Female,Employee Referral,2,IT,19-05-2011,London,TRUE,Joined
10260,TRUE,11,27,C3,46,40,TRUE,Female,Agency,17,HR,15-02-2008,London,FALSE,Not Joined
10261,FALSE,15,84,C4,18,30,TRUE,Female,Employee Referral,10,IT,29-04-2011,Paris,FALSE,Not Joined
10262,FALSE,3,27,C2,40,40,FALSE,Female,Agency,5,HR,20-02-2016,San Francisco,FALSE,Joined
10263,FALSE,27,51,C2,48,41,TRUE,Female,Employee Referral,9,HR,06-09-2009,Paris,TRUE,Not Joined
10264,TRUE,26,51,C6,25,37,TRUE,Female,Agency,4,IT,14-12-2010,New York,FALSE,Not Joined
10265,TRUE,11,37,C6,23,25,TRUE,Female,Direct,13,Marketing,28-06-2008,London,TRUE,Joined
10266,FALSE,7,15,C5,13,17,TRUE,Male,Employee Referral,7,IT,24-07-2008,New York,FALSE,Joined
10267,FALSE,7,27,C6,33,43,TRUE,Male,Agency,14,IT,22-02-2015,London,FALSE,Not Joined
10268,TRUE,24,44,C4,30,42,FALSE,Male,Employee Referral,1,Sales,26-05-2008,Paris,TRUE,Joined
10269,TRUE,22,73,C5,43,40,TRUE,Male,Agency,12,Marketing,03-01-2020,Tokyo,FALSE,Joined
10270,TRUE,10,21,C0,28,29,FALSE,Female,Employee Referral,12,HR,18-02-2019,Paris,FALSE,Joined
10271,FALSE,22,15,C0,35,36,TRUE,Female,Employee Referral,6,Finance,08-06-2013,San Francisco,FALSE,Joined
10272,TRUE,26,69,C0,49,26,TRUE,Female,Employee Referral,10,Finance,05-08-2017,Tokyo,TRUE,Not Joined
10273,TRUE,25,36,C0,12,49,FALSE,Female,Employee Referral,15,Sales,13-11-2012,San Francisco,TRUE,Not Joined
10274,TRUE,25,65,C6,44,38,FALSE,Male,Employee Referral,3,Finance,26-06-2011,San Francisco,TRUE,Joined
10275,FALSE,5,31,C4,15,26,TRUE,Male,Employee Referral,11,HR,29-10-2014,London,TRUE,Joined
10276,FALSE,2,60,C0,25,35,FALSE,Female,Agency,18,HR,27-04-2009,London,TRUE,Joined
10277,TRUE,8,49,C4,38,23,FALSE,Female,Agency,17,IT,17-04-2018,New York,TRUE,Not Joined
10278,FALSE,27,38,C5,49,30,TRUE,Female,Employee Referral,9,Finance,17-01-2019,London,FALSE,Joined
10279,FALSE,14,65,C6,46,16,FALSE,Female,Employee Referral,4,HR,20-11-2013,Paris,FALSE,Joined
10280,TRUE,15,38,C1,21,39,FALSE,Male,Employee Referral,4,Sales,10-10-2012,Paris,FALSE,Not Joined
10281,TRUE,27,89,C1,42,37,FALSE,Male,Direct,12,Marketing,30-07-2015,Paris,TRUE,Joined
10282,FALSE,7,35,C1,17,11,FALSE,Male,Direct,10,IT,15-09-2016,Tokyo,FALSE,Joined
10283,TRUE,8,84,C2,48,32,TRUE,Female,Direct,17,Finance,25-09-2013,San Francisco,TRUE,Not Joined
10284,FALSE,27,46,C0,44,19,FALSE,Male,Agency,10,Finance,12-10-2010,Tokyo,FALSE,Not Joined
10285,TRUE,4,51,C1,48,38,TRUE,Female,Employee Referral,9,Finance,13-05-2013,San Francisco,FALSE,Joined
10286,TRUE,7,21,C0,36,18,TRUE,Female,Agency,17,HR,08-06-2007,London,TRUE,Not Joined
10287,TRUE,5,25,C1,46,22,TRUE,Male,Direct,6,HR,15-10-2020,New York,FALSE,Joined
10288,TRUE,4,44,C5,14,31,TRUE,Male,Employee Referral,6,Sales,09-03-2011,London,TRUE,Not Joined
10289,TRUE,16,46,C1,28,24,FALSE,Male,Direct,1,HR,24-07-2016,New York,TRUE,Not Joined
10290,TRUE,16,62,C6,12,47,FALSE,Male,Employee Referral,10,HR,30-03-2016,San Francisco,TRUE,Not Joined
10291,TRUE,20,44,C4,36,41,TRUE,Male,Employee Referral,4,Sales,14-05-2015,Tokyo,TRUE,Not Joined
10292,TRUE,15,53,C4,26,24,FALSE,Male,Agency,10,IT,24-05-2011,London,TRUE,Not Joined
10293,FALSE,9,22,C5,36,46,FALSE,Female,Direct,3,IT,07-12-2019,New York,TRUE,Not Joined
10294,FALSE,25,48,C0,27,25,TRUE,Female,Agency,1,HR,21-01-2015,Tokyo,FALSE,Joined
10295,FALSE,16,52,C5,28,36,FALSE,Male,Agency,6,Marketing,25-01-2014,San Francisco,FALSE,Not Joined
10296,FALSE,18,80,C6,47,45,TRUE,Female,Direct,14,Sales,25-12-2018,San Francisco,FALSE,Not Joined
10297,TRUE,8,85,C5,35,25,TRUE,Female,Employee Referral,19,Marketing,25-06-2008,New York,FALSE,Not Joined
10298,TRUE,23,27,C6,15,14,TRUE,Female,Employee Referral,13,Finance,15-12-2011,London,FALSE,Joined
10299,FALSE,8,25,C0,10,28,TRUE,Male,Employee Referral,13,Finance,11-03-2013,Tokyo,FALSE,Joined
10300,TRUE,21,30,C4,13,23,TRUE,Female,Direct,2,Marketing,21-01-2018,Paris,FALSE,Joined
10301,FALSE,2,25,C6,45,46,TRUE,Male,Agency,5,Sales,27-10-2012,London,FALSE,Joined
10302,TRUE,28,59,C4,41,12,TRUE,Female,Agency,17,IT,30-05-2017,San Francisco,TRUE,Not Joined
10303,FALSE,10,85,C5,24,15,FALSE,Male,Agency,19,Finance,18-08-2019,Tokyo,TRUE,Joined
10304,FALSE,2,61,C6,37,23,TRUE,Female,Agency,13,Sales,18-10-2010,Tokyo,FALSE,Not Joined
10305,TRUE,9,46,C0,49,34,FALSE,Male,Employee Referral,15,Marketing,05-06-2014,San Francisco,FALSE,Not Joined
10306,FALSE,18,20,C5,15,34,TRUE,Female,Agency,9,HR,18-02-2017,London,FALSE,Joined
10307,FALSE,20,31,C2,35,39,TRUE,Male,Employee Referral,13,Marketing,25-01-2014,London,FALSE,Not Joined
10308,FALSE,25,34,C2,19,10,FALSE,Male,Direct,3,IT,09-11-2018,Tokyo,TRUE,Not Joined
10309,FALSE,29,44,C1,27,38,TRUE,Female,Direct,6,Marketing,06-06-2020,London,TRUE,Joined
10310,TRUE,4,47,C5,24,27,TRUE,Male,Agency,9,Marketing,10-10-2018,New York,TRUE,Joined
10311,FALSE,16,85,C2,38,18,FALSE,Female,Agency,8,Marketing,25-01-2010,San Francisco,FALSE,Joined
10312,FALSE,4,65,C5,35,47,TRUE,Male,Employee Referral,13,IT,19-07-2020,London,FALSE,Joined
10313,TRUE,22,58,C3,33,32,FALSE,Female,Employee Referral,3,HR,01-07-2012,San Francisco,FALSE,Not Joined
10314,FALSE,10,27,C5,31,45,FALSE,Female,Direct,6,Marketing,16-09-2018,London,TRUE,Joined
10315,TRUE,24,87,C0,30,13,FALSE,Female,Employee Referral,10,Finance,09-06-2020,London,FALSE,Joined
10316,TRUE,25,88,C4,20,28,TRUE,Male,Direct,2,HR,17-06-2016,New York,TRUE,Not Joined
10317,TRUE,15,88,C0,42,18,FALSE,Male,Employee Referral,17,Sales,28-06-2008,Tokyo,TRUE,Not Joined
10318,TRUE,13,15,C3,32,43,TRUE,Female,Direct,1,HR,05-11-2009,New York,FALSE,Not Joined
10319,FALSE,21,66,C6,24,40,TRUE,Female,Employee Referral,15,Sales,30-09-2009,Paris,TRUE,Joined
10320,FALSE,18,73,C3,25,31,FALSE,Male,Employee Referral,14,Sales,16-12-2008,Tokyo,TRUE,Not Joined
10321,TRUE,13,48,C3,45,38,TRUE,Male,Employee Referral,17,HR,19-09-2016,Tokyo,TRUE,Not Joined
10322,TRUE,29,29,C5,21,39,FALSE,Female,Employee Referral,11,IT,08-11-2017,London,FALSE,Not Joined
10323,TRUE,22,75,C6,33,35,TRUE,Female,Employee Referral,14,Sales,01-01-2021,Tokyo,FALSE,Joined
10324,FALSE,25,24,C4,12,44,FALSE,Male,Employee Referral,3,HR,02-09-2007,New York,FALSE,Not Joined
10325,FALSE,19,23,C1,46,48,TRUE,Female,Agency,12,Finance,16-03-2015,New York,TRUE,Joined
10326,FALSE,23,22,C2,31,16,TRUE,Female,Employee Referral,15,HR,19-07-2010,Paris,FALSE,Not Joined
10327,TRUE,23,82,C1,26,17,FALSE,Male,Agency,1,Finance,19-02-2019,Paris,TRUE,Not Joined
10328,FALSE,26,72,C0,12,43,TRUE,Female,Direct,5,Finance,01-06-2014,Tokyo,FALSE,Joined
10329,FALSE,23,30,C3,49,15,FALSE,Male,Agency,2,Marketing,13-06-2007,Paris,FALSE,Joined
10330,FALSE,7,37,C6,41,23,FALSE,Female,Direct,15,IT,21-01-2009,New York,TRUE,Not Joined
10331,TRUE,2,51,C6,34,38,TRUE,Female,Agency,4,Marketing,05-08-2016,London,FALSE,Not Joined
10332,FALSE,3,33,C5,10,47,TRUE,Female,Direct,10,Marketing,15-01-2012,Paris,TRUE,Not Joined
10333,TRUE,23,67,C5,45,11,FALSE,Female,Direct,18,Marketing,28-02-2019,London,TRUE,Not Joined
10334,FALSE,17,21,C2,32,15,FALSE,Male,Employee Referral,4,Sales,20-01-2016,London,TRUE,Joined
10335,FALSE,23,67,C6,22,29,FALSE,Male,Direct,6,IT,16-01-2020,Tokyo,TRUE,Not Joined
10336,TRUE,3,78,C5,40,28,FALSE,Male,Employee Referral,8,HR,06-04-2015,Paris,FALSE,Joined
10337,TRUE,10,87,C1,24,24,TRUE,Female,Employee Referral,4,Sales,22-03-2009,New York,FALSE,Joined
10338,TRUE,16,56,C5,49,14,FALSE,Male,Direct,8,IT,27-09-2015,London,FALSE,Joined
10339,TRUE,1,58,C2,33,40,FALSE,Female,Agency,17,IT,12-10-2009,San Francisco,FALSE,Joined
10340,TRUE,27,15,C5,22,47,TRUE,Female,Employee Referral,16,HR,21-12-2016,Tokyo,TRUE,Joined
10341,TRUE,20,56,C4,35,28,FALSE,Male,Direct,5,Sales,31-12-2018,Paris,TRUE,Not Joined
10342,TRUE,8,58,C5,21,33,FALSE,Male,Direct,8,Finance,03-03-2014,Tokyo,TRUE,Joined
10343,TRUE,12,69,C0,17,25,TRUE,Male,Direct,4,Finance,08-12-2019,Tokyo,TRUE,Joined
10344,FALSE,17,72,C3,33,37,FALSE,Male,Agency,10,Sales,20-11-2019,San Francisco,FALSE,Not Joined
10345,FALSE,25,68,C4,17,27,FALSE,Male,Employee Referral,3,Finance,27-09-2008,Paris,TRUE,Joined
10346,FALSE,3,17,C5,44,40,TRUE,Male,Direct,8,Sales,08-04-2015,Tokyo,FALSE,Not Joined
10347,TRUE,17,30,C5,49,22,TRUE,Female,Direct,7,Marketing,18-12-2016,Paris,FALSE,Not Joined
10348,FALSE,26,26,C2,39,25,FALSE,Female,Employee Referral,2,Finance,16-01-2019,Tokyo,TRUE,Not Joined
10349,TRUE,13,21,C3,26,33,FALSE,Male,Agency,15,Finance,19-05-2018,Tokyo,TRUE,Joined
10350,TRUE,29,45,C6,42,18,FALSE,Female,Direct,14,HR,30-09-2013,San Francisco,TRUE,Not Joined
10351,FALSE,13,82,C4,37,16,FALSE,Male,Employee Referral,6,Finance,19-02-2020,Tokyo,TRUE,Joined
10352,TRUE,11,24,C0,25,49,FALSE,Male,Employee Referral,6,Marketing,29-07-2020,New York,FALSE,Joined
10353,TRUE,6,85,C1,49,36,FALSE,Female,Direct,5,Sales,05-01-2019,San Francisco,TRUE,Not Joined
10354,TRUE,11,73,C5,16,13,FALSE,Female,Agency,5,IT,09-03-2020,San Francisco,TRUE,Joined
10355,TRUE,27,32,C1,26,11,FALSE,Male,Employee Referral,2,HR,27-05-2017,San Francisco,TRUE,Not Joined
10356,FALSE,21,72,C6,15,20,TRUE,Male,Employee Referral,15,Finance,21-07-2011,San Francisco,FALSE,Joined
10357,TRUE,20,31,C3,33,12,FALSE,Female,Direct,14,Marketing,22-07-2009,San Francisco,FALSE,Not Joined
10358,TRUE,2,35,C5,21,41,FALSE,Female,Direct,9,IT,08-12-2010,New York,FALSE,Joined
10359,FALSE,26,37,C3,47,41,TRUE,Female,Agency,7,Finance,07-01-2011,Paris,TRUE,Not Joined
10360,TRUE,9,55,C1,30,34,FALSE,Male,Employee Referral,1,Sales,03-01-2009,Tokyo,TRUE,Not Joined
10361,TRUE,19,61,C0,23,24,TRUE,Male,Employee Referral,12,IT,30-10-2020,Paris,FALSE,Not Joined
10362,FALSE,1,30,C3,16,44,FALSE,Female,Direct,7,Marketing,16-07-2010,Tokyo,FALSE,Joined
10363,TRUE,17,20,C1,28,44,TRUE,Female,Direct,2,HR,28-05-2014,Paris,TRUE,Joined
10364,FALSE,7,86,C0,48,27,FALSE,Female,Agency,14,Finance,08-09-2020,Paris,FALSE,Not Joined
10365,FALSE,10,19,C1,25,15,FALSE,Female,Agency,6,Marketing,12-12-2020,San Francisco,TRUE,Not Joined
10366,FALSE,7,89,C4,44,10,FALSE,Female,Agency,13,Marketing,29-03-2016,Paris,TRUE,Not Joined
10367,FALSE,29,87,C6,41,37,TRUE,Male,Employee Referral,1,HR,18-07-2007,San Francisco,FALSE,Joined
10368,FALSE,15,19,C2,30,26,FALSE,Female,Agency,16,HR,08-04-2008,Paris,TRUE,Not Joined
10369,FALSE,21,48,C0,21,42,TRUE,Male,Agency,2,IT,23-06-2020,New York,FALSE,Joined
10370,TRUE,1,72,C1,39,26,FALSE,Female,Direct,2,IT,26-10-2013,Tokyo,TRUE,Joined
10371,FALSE,20,85,C3,21,49,FALSE,Male,Direct,9,Finance,01-05-2016,Paris,TRUE,Joined
10372,FALSE,16,33,C2,43,19,FALSE,Female,Direct,15,Finance,26-04-2012,San Francisco,TRUE,Joined
10373,TRUE,4,15,C4,16,40,FALSE,Female,Employee Referral,11,Sales,08-01-2017,Tokyo,FALSE,Joined
10374,FALSE,21,65,C0,43,23,FALSE,Female,Agency,17,Sales,01-09-2013,London,FALSE,Joined
10375,TRUE,16,82,C6,12,34,TRUE,Female,Agency,16,IT,28-05-2009,San Francisco,FALSE,Not Joined
10376,TRUE,29,36,C4,14,21,TRUE,Male,Direct,18,Finance,28-11-2010,New York,FALSE,Joined
10377,FALSE,26,19,C5,27,47,FALSE,Female,Employee Referral,2,IT,15-04-2016,New York,FALSE,Not Joined
10378,FALSE,13,59,C2,26,27,TRUE,Male,Direct,11,Finance,04-02-2015,Tokyo,FALSE,Not Joined
10379,TRUE,7,59,C3,36,12,TRUE,Male,Employee Referral,15,Finance,07-03-2018,London,FALSE,Joined
10380,TRUE,5,45,C5,41,35,TRUE,Male,Agency,1,Marketing,03-02-2013,Paris,FALSE,Not Joined
10381,FALSE,27,25,C2,48,20,TRUE,Female,Direct,17,HR,16-12-2017,Paris,TRUE,Joined
10382,FALSE,2,25,C4,21,48,FALSE,Female,Agency,2,HR,25-12-2016,New York,TRUE,Joined
10383,FALSE,1,77,C3,39,12,TRUE,Male,Agency,17,Sales,20-06-2010,New York,FALSE,Not Joined
10384,FALSE,14,60,C1,43,39,FALSE,Female,Employee Referral,11,Sales,08-12-2013,London,FALSE,Not Joined
10385,TRUE,26,28,C5,36,32,FALSE,Male,Agency,16,Finance,18-01-2012,London,FALSE,Joined
10386,FALSE,2,74,C1,49,34,FALSE,Male,Employee Referral,11,IT,24-01-2013,San Francisco,FALSE,Not Joined
10387,FALSE,29,71,C4,11,44,TRUE,Male,Employee Referral,3,Finance,11-01-2019,London,FALSE,Joined
10388,TRUE,15,24,C1,36,16,FALSE,Female,Direct,1,Marketing,15-05-2014,New York,TRUE,Not Joined
10389,TRUE,13,78,C4,38,33,TRUE,Female,Direct,1,Sales,09-02-2016,Paris,FALSE,Not Joined
10390,TRUE,2,72,C3,28,43,FALSE,Male,Direct,13,IT,20-05-2011,New York,TRUE,Joined
10391,TRUE,21,54,C1,13,35,TRUE,Female,Agency,6,Marketing,26-02-2015,New York,FALSE,Joined
10392,FALSE,19,84,C3,27,40,TRUE,Male,Employee Referral,15,Marketing,27-07-2009,Paris,TRUE,Joined
10393,TRUE,3,26,C4,24,17,FALSE,Male,Employee Referral,2,Finance,21-11-2018,New York,FALSE,Not Joined
10394,FALSE,19,65,C0,25,41,FALSE,Male,Agency,13,Sales,07-04-2017,London,TRUE,Joined
10395,FALSE,18,55,C6,15,35,FALSE,Female,Direct,9,Marketing,18-07-2016,Paris,TRUE,Joined
10396,FALSE,10,27,C5,48,14,FALSE,Male,Agency,8,IT,07-01-2012,New York,FALSE,Not Joined
10397,FALSE,29,42,C2,18,33,TRUE,Male,Agency,4,Finance,05-08-2009,Paris,FALSE,Joined
10398,TRUE,6,69,C5,11,16,FALSE,Female,Direct,17,IT,08-04-2014,Paris,TRUE,Joined
10399,TRUE,2,83,C0,49,23,FALSE,Female,Direct,3,Finance,01-07-2014,New York,TRUE,Not Joined
10400,TRUE,19,48,C6,36,16,FALSE,Male,Direct,1,Sales,22-02-2014,San Francisco,FALSE,Not Joined
10401,TRUE,9,72,C5,33,26,TRUE,Male,Employee Referral,16,Marketing,28-11-2018,New York,TRUE,Not Joined
10402,FALSE,27,83,C3,17,30,FALSE,Male,Agency,13,Marketing,25-03-2008,New York,TRUE,Joined
10403,TRUE,4,61,C0,21,37,FALSE,Male,Direct,5,Marketing,18-09-2008,London,FALSE,Joined
10404,TRUE,12,51,C2,34,11,FALSE,Male,Direct,18,Finance,28-11-2015,Tokyo,FALSE,Joined
10405,FALSE,11,16,C1,12,18,TRUE,Female,Employee Referral,16,HR,26-03-2020,San Francisco,TRUE,Not Joined
10406,FALSE,3,41,C1,41,37,FALSE,Male,Agency,11,Marketing,05-07-2018,New York,TRUE,Not Joined
10407,TRUE,16,32,C4,12,34,TRUE,Female,Agency,13,Marketing,25-09-2018,San Francisco,TRUE,Not Joined
10408,TRUE,6,58,C6,33,21,FALSE,Female,Agency,14,HR,07-11-2008,San Francisco,FALSE,Not Joined
10409,TRUE,11,89,C4,37,30,TRUE,Male,Agency,5,Marketing,12-03-2014,Tokyo,FALSE,Joined
10410,TRUE,8,41,C0,23,30,FALSE,Male,Employee Referral,4,IT,18-07-2012,Tokyo,FALSE,Joined
10411,TRUE,27,47,C5,23,21,FALSE,Female,Employee Referral,12,Marketing,21-02-2010,New York,FALSE,Not Joined
10412,FALSE,16,76,C5,36,25,FALSE,Female,Direct,11,Sales,17-06-2018,London,FALSE,Not Joined
10413,TRUE,7,49,C0,10,47,FALSE,Female,Employee Referral,8,HR,29-10-2015,Tokyo,FALSE,Joined
10414,TRUE,24,60,C1,35,41,TRUE,Female,Agency,16,Sales,04-08-2009,Tokyo,TRUE,Joined
10415,TRUE,27,80,C2,23,22,FALSE,Female,Employee Referral,17,Finance,20-11-2015,Tokyo,TRUE,Joined
10416,FALSE,28,60,C6,25,41,FALSE,Female,Direct,4,Finance,11-06-2018,Paris,TRUE,Not Joined
10417,TRUE,27,61,C4,38,10,TRUE,Male,Employee Referral,7,Sales,10-09-2015,Paris,FALSE,Joined
10418,FALSE,19,32,C2,24,35,FALSE,Female,Employee Referral,18,Sales,29-12-2018,San Francisco,FALSE,Not Joined
10419,FALSE,5,59,C6,34,16,FALSE,Female,Employee Referral,17,HR,26-04-2011,New York,TRUE,Not Joined
10420,TRUE,7,41,C6,42,22,FALSE,Female,Direct,11,Finance,14-09-2014,London,FALSE,Joined
10421,TRUE,24,89,C3,41,33,TRUE,Male,Agency,1,HR,28-10-2013,New York,FALSE,Not Joined
10422,TRUE,5,37,C2,44,48,FALSE,Female,Employee Referral,13,HR,23-05-2019,London,FALSE,Not Joined
10423,TRUE,26,45,C6,41,15,FALSE,Male,Agency,6,HR,06-11-2019,Paris,FALSE,Joined
10424,TRUE,13,42,C1,26,13,TRUE,Male,Employee Referral,10,Finance,15-11-2020,Tokyo,FALSE,Joined
10425,TRUE,11,37,C1,43,35,FALSE,Female,Agency,6,Marketing,10-12-2019,London,TRUE,Not Joined
10426,FALSE,25,43,C3,14,12,TRUE,Female,Agency,4,IT,01-03-2020,London,TRUE,Joined
10427,TRUE,12,40,C6,35,38,TRUE,Female,Agency,4,Sales,28-07-2016,Tokyo,TRUE,Not Joined
10428,TRUE,1,86,C2,26,18,TRUE,Female,Agency,6,Sales,29-09-2013,San Francisco,FALSE,Not Joined
10429,FALSE,24,83,C3,42,20,TRUE,Female,Employee Referral,15,Finance,14-02-2011,Tokyo,FALSE,Joined
10430,FALSE,15,24,C5,11,49,FALSE,Male,Agency,6,Sales,21-08-2017,Paris,TRUE,Not Joined
10431,TRUE,11,48,C3,43,33,FALSE,Male,Agency,11,Sales,24-09-2015,London,TRUE,Not Joined
10432,FALSE,10,34,C0,31,41,TRUE,Male,Agency,17,HR,07-12-2015,Tokyo,FALSE,Joined
10433,FALSE,26,57,C4,30,23,FALSE,Male,Employee Referral,7,Sales,06-07-2019,Tokyo,TRUE,Not Joined
10434,FALSE,14,19,C4,15,43,TRUE,Female,Agency,17,HR,19-04-2015,Tokyo,TRUE,Not Joined
10435,TRUE,13,25,C0,25,43,TRUE,Female,Employee Referral,13,Sales,30-08-2013,San Francisco,TRUE,Joined
10436,FALSE,26,48,C3,25,48,TRUE,Male,Employee Referral,10,Marketing,15-11-2015,London,TRUE,Not Joined
10437,FALSE,26,76,C0,24,46,TRUE,Female,Direct,8,Finance,03-11-2014,London,FALSE,Not Joined
10438,TRUE,15,80,C2,37,27,TRUE,Female,Direct,19,Sales,11-03-2019,Tokyo,TRUE,Joined
10439,FALSE,2,74,C5,32,40,TRUE,Male,Direct,9,Finance,14-03-2016,Tokyo,FALSE,Joined
10440,TRUE,4,46,C0,22,30,TRUE,Male,Agency,14,Marketing,22-06-2009,New York,FALSE,Joined
10441,FALSE,6,44,C0,46,41,FALSE,Female,Direct,1,Sales,24-01-2021,London,FALSE,Not Joined
10442,TRUE,21,53,C0,22,29,TRUE,Female,Employee Referral,5,HR,17-11-2018,Tokyo,TRUE,Joined
10443,TRUE,13,68,C2,47,38,FALSE,Male,Employee Referral,12,IT,30-06-2014,Paris,TRUE,Joined
10444,FALSE,10,32,C4,24,26,FALSE,Male,Employee Referral,16,Finance,16-12-2009,Tokyo,FALSE,Not Joined
10445,TRUE,25,15,C5,17,27,TRUE,Female,Agency,17,Marketing,11-11-2009,New York,FALSE,Joined
10446,TRUE,8,58,C4,28,43,FALSE,Female,Direct,11,Marketing,20-12-2014,New York,FALSE,Not Joined
10447,TRUE,9,35,C6,47,27,FALSE,Female,Agency,5,IT,25-12-2010,New York,FALSE,Joined
10448,FALSE,4,24,C4,36,37,FALSE,Female,Direct,10,Marketing,17-01-2015,Paris,TRUE,Not Joined
10449,TRUE,8,64,C2,34,29,TRUE,Female,Direct,10,Finance,21-07-2019,Tokyo,TRUE,Not Joined
10450,TRUE,5,67,C6,38,24,TRUE,Female,Agency,15,IT,08-04-2013,New York,TRUE,Joined
10451,FALSE,14,56,C3,28,38,FALSE,Male,Employee Referral,15,Marketing,12-01-2016,London,TRUE,Not Joined
10452,TRUE,9,66,C4,22,34,TRUE,Female,Employee Referral,6,IT,25-05-2020,London,TRUE,Not Joined
10453,FALSE,25,52,C6,45,36,TRUE,Male,Employee Referral,11,Finance,29-08-2019,San Francisco,FALSE,Joined
10454,FALSE,17,85,C6,34,16,TRUE,Male,Agency,10,IT,31-05-2010,Tokyo,FALSE,Joined
10455,TRUE,29,50,C2,29,29,TRUE,Male,Employee Referral,13,Marketing,06-08-2010,San Francisco,TRUE,Joined
10456,TRUE,18,51,C4,21,13,FALSE,Female,Employee Referral,19,IT,29-03-2018,London,FALSE,Joined
10457,FALSE,24,21,C0,29,38,TRUE,Female,Agency,6,HR,20-06-2020,Paris,FALSE,Joined
10458,FALSE,9,76,C3,13,21,TRUE,Female,Employee Referral,8,Sales,15-11-2012,San Francisco,FALSE,Joined
10459,TRUE,5,35,C1,37,21,FALSE,Male,Direct,19,Marketing,02-09-2016,New York,TRUE,Joined
10460,FALSE,3,32,C5,19,16,TRUE,Female,Employee Referral,15,IT,07-01-2010,New York,FALSE,Not Joined
10461,TRUE,15,17,C6,23,20,TRUE,Male,Direct,1,Marketing,14-08-2014,Tokyo,FALSE,Joined
10462,FALSE,21,18,C6,34,49,TRUE,Female,Direct,11,IT,14-05-2020,Tokyo,TRUE,Joined
10463,FALSE,9,38,C6,18,26,FALSE,Female,Direct,9,Finance,13-04-2009,London,TRUE,Not Joined
10464,TRUE,13,28,C6,33,25,TRUE,Male,Agency,11,IT,11-12-2008,San Francisco,FALSE,Not Joined
10465,TRUE,23,64,C1,42,20,TRUE,Male,Direct,16,HR,03-10-2017,San Francisco,TRUE,Joined
10466,FALSE,28,54,C3,12,25,TRUE,Female,Direct,15,HR,30-07-2009,San Francisco,FALSE,Joined
10467,TRUE,20,25,C3,21,41,TRUE,Male,Direct,19,IT,18-10-2016,Tokyo,TRUE,Joined
